,time,ema(4),high low span,high above ema,close above ema,close relative to high,volume change,volume relative to span,to buy,Prediction
4815,0.48,0.9972178979999999,0.006500542,0.0027821020000000003,0.0027821020000000003,0.0,0.16995210800000002,0.038249256,0.002166847,0.002160530145714286
4816,0.49,0.9976767259999999,0.0043289570000000005,0.0033946909999999996,0.0023232739999999997,0.001071417,-0.32436617,-0.013345896999999999,0.002153656,0.0017196537041666664
4817,0.5,0.9989366140000001,0.004331348,0.003770478,0.0010633860000000001,0.002707093,0.42333958899999996,0.01023138,0.00378993,0.002313439165
4818,0.51,0.997421239,0.004856989,0.0031184259999999997,0.002578761,0.000539665,0.372724464,0.013031043,0.0016189960000000002,0.0014680813934188034
4819,0.52,0.998775882,0.0032289420000000003,0.003383945,0.001224118,0.002159827,-0.30962252100000004,-0.01042864,0.001079914,0.0013889001297252748
4820,0.53,0.9992655290000001,0.003239741,0.001814384,0.0007344710000000001,0.001079914,-1.178754062,-0.002748445,0.00161987,0.0018812873799999997
4821,0.54,0.9992357559999999,0.002698327,0.001843575,0.000764244,0.001079331,0.39274272299999996,0.00687047,0.004856989,0.0012496917684632035
4822,0.55,0.997285115,0.005913978,0.0037901540000000004,0.002714885,0.001075269,-0.037659971,-0.157036194,0.004301075,0.0005958548233333334
4823,0.56,0.9964470459999999,0.006430868,0.004624765,0.003552954,0.001071811,0.227580363,0.028257571000000002,0.001607717,0.0013469891490476191
4824,0.57,0.9975479979999999,0.004284949000000001,0.003523239,0.002452002,0.001071237,-0.11275126,-0.038003559,0.004820568,0.003323865037539683
