,ema(4),high low span,high above ema,close above ema,close relative to high,volume change,volume relative to span,to buy,Prediction
49,0.989819263,0.015376569,0.01195898,0.010180736999999999,0.0017782429999999999,-0.019383946000000003,-0.793263085,1,1
50,0.992095452,0.011836478999999999,0.013901001999999999,0.007904548,0.005996454,-0.376915871,-0.031403505,0,2
51,1.000897144,0.009895779,0.003419099,-0.0008971439999999999,0.004316244,0.060590409000000005,0.163322524,1,1
52,0.997143639,0.013503611,0.00421719,0.002856361,0.001360829,0.10481342099999999,0.128834755,1,1
53,0.995729405,0.009172399,0.010107577,0.004270595,0.005836981,-0.231091255,-0.039691677,1,0
54,0.9928647859999999,0.008688457,0.009307329,0.007135214,0.0021721139999999997,0.130483244,0.06658676200000001,1,1
55,0.993876062,0.009486492,0.013032578999999999,0.006123938000000001,0.006908641,-0.215052315,-0.044112485,1,0
56,0.993632317,0.005953603000000001,0.009241837,0.006367683000000001,0.002874153,0.01541403,0.386245709,0,1
57,0.999564325,0.008568184,0.008694166,0.000435675,0.008258491,0.066611178,0.128629826,1,1
58,0.9880825759999999,0.016904545,0.01394192,0.011917424,0.002024496,0.334716385,0.050504086,1,0
59,0.992909563,0.008098805,0.012354661000000001,0.007090437,0.0052642240000000005,-0.291402924,-0.027792465,1,1
60,0.989479755,0.015326053999999999,0.013525353,0.010520245,0.003005109,0.174190282,0.087984554,0,1
61,0.9934500690000001,0.006608591,0.007851623,0.006549931,0.001301692,-0.534650279,-0.012360587,1,0
62,0.995533364,0.007252901,0.009468637,0.0044666359999999995,0.005002001,0.09499341800000001,0.076351618,1,1
63,1.0005039629999999,0.018807201000000003,0.01528604,-0.0005039630000000001,0.015790003,0.19650341,0.09570928599999999,0,1
64,1.0049874859999999,0.010034462,0.0014994379999999999,-0.004987486,0.006486925,-0.154990828,-0.064742294,0,0
65,1.011169501,0.019724676,0.004240402,-0.011169501,0.015409903,0.298870208,0.06599746599999999,1,1
66,1.010906626,0.01603393,0.002541186,-0.010906626,0.013447812,0.281951479,0.056867692000000004,3,1
67,0.9695444990000001,0.015541525,0.044054336,0.030455501,0.013598833999999999,0.39098022,0.039750157,1,0
68,0.973977034,0.015622005,0.027077212000000003,0.026022966,0.001054246,-1.3161573340000001,-0.011869405,0,1
69,0.985115231,0.008348527,0.018147411999999998,0.014884768999999999,0.003262643,-0.43759600200000004,-0.019078161,1,0
70,0.980813908,0.016407355,0.020129044,0.019186092,0.000942951,0.273376081,0.060017522000000004,0,1
71,0.9973314409999999,0.019812404,0.017886783,0.002668559,0.015218223999999999,-0.128674103,-0.153973518,1,0
72,0.990988878,0.010114378,0.009483756999999999,0.009011122,0.000472634,-0.119655596,-0.08452908099999999,0,0
73,0.994144026,0.006800793,0.007083895,0.005855974,0.001227921,-0.10193829300000001,-0.066714806,1,0
74,0.9875513290000001,0.013676963,0.014030361000000002,0.012448671000000001,0.00158169,0.324134385,0.042195348,1,0
75,0.9876645759999999,0.011165452,0.012335424,0.012335424,0.0,-0.446413089,-0.025011479,1,1
76,0.990202427,0.008547009,0.010992316,0.009797573,0.001194743,-0.065438064,-0.130612186,0,0
77,0.998577367,0.010555556,0.009755966,0.001422633,0.008333333,-0.096078411,-0.109863969,1,0
78,0.999535008,0.010006486,0.009730256999999999,0.00046499199999999996,0.009265265,0.126471293,0.07912060900000001,1,1
79,0.998335071,0.006100943,0.00406833,0.0016649289999999999,0.0024034020000000002,-0.472876033,-0.012901781000000001,1,0
80,0.9918883159999999,0.013335768999999999,0.008659729,0.008111684000000001,0.000548045,0.278634481,0.047861159,1,1
81,0.9956770859999999,0.009325288000000001,0.012093986999999999,0.004322914000000001,0.007771073000000001,0.234542638,0.039759457000000005,0,2
82,0.998281412,0.009430507,0.003091963,0.0017185879999999998,0.001373375,-0.33280012600000003,-0.02833685,0,2
83,0.999737601,0.005317198,0.005029543,0.000262399,0.004767143,-0.153346306,-0.034674447000000004,1,0
84,0.9983067529999999,0.012161668,0.004710804,0.0016932470000000002,0.003017557,0.13337115300000002,0.091186645,0,1
85,1.003676121,0.011519676000000001,0.001761166,-0.0036761209999999996,0.005437287,0.017511773,0.65782464,1,1
86,1.000324644,0.007257694,0.003993224,-0.000324644,0.004317869,-0.21463129399999997,-0.033814706,0,0
87,1.0047505559999999,0.009904656,0.00191426,-0.0047505559999999995,0.006664815,0.10210786599999999,0.09700189099999999,0,1
88,1.005428293,0.011155527,-0.002546449,-0.005428293000000001,0.002881844,0.056252613,0.19831126100000002,0,1
89,1.006810856,0.015335702,0.002633693,-0.006810856,0.009444548,0.09652146199999999,0.15888385800000002,1,1
90,1.004765135,0.010765773999999999,0.001039021,-0.004765135,0.005804157,-0.111972664,-0.096146451,0,0
91,1.007522708,0.009433961999999999,-0.002805727,-0.007522708,0.004716980999999999,-0.004277479,-2.205495923,1,1
